Gene_acc,Gene_id,PG.ProteinAccessions,CAS9.1,CAS9.2,CAS9.3,H4ALL.1,H4ALL.2,H4ALL.3,Desc
2053,Tb927.11.4380,Tb927.11.4380:mRNA-p1,19.072013829161744,19.05567515421269,19.157361431228757,19.285785856733977,19.24122106445344,19.2340622247983,"ATP-dependent RNA helicase, putative"
2054,Tb927.11.440,Tb927.11.440:mRNA-p1,19.516116115326597,19.168101444840964,19.283136973328844,19.362090970829072,19.212158671179154,19.43908618547986,conserved protein
2055,Tb927.11.4400,Tb927.11.4400:mRNA-p1,17.000912767086906,16.944469632220212,17.16486581324768,17.176163407454023,17.006087535171876,17.075659328874604,"hypothetical protein, conserved"
2056,Tb927.11.4420,Tb927.11.4420:mRNA-p1,19.437620650265252,19.464078290759915,19.380136684569035,19.51596313755044,19.612618705021962,19.478294154574083,"hypothetical protein, conserved"
2057,Tb927.11.4450,Tb927.11.4450:mRNA-p1,21.464937302542864,21.43955673963032,21.604973932069388,21.539182955051054,21.525010548787616,21.516628929539905,ALBA-Domain Protein
2058,Tb927.11.4460,Tb927.11.4460:mRNA-p1,22.06494319748939,21.97022817932582,22.204527713020703,22.120411129029268,22.150950709026556,22.167945308235247,ALBA-Domain Protein
2059,Tb927.11.4470,Tb927.11.4470:mRNA-p1,17.875765097219915,16.071926132248908,18.130828028388922,17.89326282683035,17.30964204615412,17.767130813128553,"ULK family serine/threonine-protein kinase, putative"
2060,Tb927.11.4480,Tb927.11.4480:mRNA-p1,19.590428176487826,19.285662127381578,19.624467177589313,19.556019623097903,19.56275913135583,19.465171161300088,Flagellar radial spoke protein 4/6
2062,Tb927.11.450,Tb927.11.450:mRNA-p1,15.971916073718853,15.851061399625184,15.989294530217585,15.75696355813405,15.957155192565432,16.252891470993497,"hypothetical protein, conserved"
2063,Tb927.11.4500,Tb927.11.4500:mRNA-p1,14.883986383642004,14.617101970646429,14.629146584442191,14.974001214223483,14.915863153267441,14.99396179741962,"hypothetical protein, conserved"
2064,Tb927.11.4510,Tb927.11.4510:mRNA-p1,14.387137911903649,14.47112470287839,14.015654950730307,13.791807951795032,14.545425616998418,14.503124765433325,"Sister chromatid cohesion C-terminus, putative"
2065,Tb927.11.4530,Tb927.11.4530:mRNA-p1,16.317703939133505,16.252017576663146,16.33861303214047,16.524139223696622,16.547652382362433,16.481087549034623,N-acetyltransferase subunit ARD1
2066,Tb927.11.4540,Tb927.11.4540:mRNA-p1,19.78777505313481,19.34938423173975,19.86869682354077,19.07121568893855,19.476697015821426,19.771896843209117,Nucleoporin NUP48
2067,Tb927.11.4550,Tb927.11.4550:mRNA-p1,18.038454532607375,18.285140005278546,18.182747894572003,18.29005274634785,18.285551227519065,18.191935432006996,"Domain of unknown function (DUF4200), putative"
2068,Tb927.11.4570,Tb927.11.4570:mRNA-p1,18.011401648622453,17.732059746957315,17.97149180748574,17.982529905662492,17.916909602167134,18.000732288229855,Ras-related protein Rab5B
2069,Tb927.11.460,Tb927.11.460:mRNA-p1,18.007055677011635,17.580009507036216,17.89701884873604,18.003619645851376,17.898960297665386,17.97558474051606,predicted WD40 repeat protein
2070,Tb927.11.4630,Tb927.11.4630:mRNA-p1,14.460100757374152,14.486050473431016,15.21290509896384,15.081639791453455,14.175934611897238,15.033477278766176,"hypothetical protein, conserved"
2071,Tb927.11.4650,Tb927.11.4650.1:mRNA-p1;Tb927.11.4650.2:mRNA-p1,17.16929655463339,17.380000700530044,16.990775173848427,16.99897754487845,17.045935594276173,17.005041623060045,Mitochondrial ribosomal protein L52
2073,Tb927.11.4690,Tb927.11.4690:mRNA-p1,18.736448074352236,19.50934203190043,21.295951758043614,20.33773853288154,19.93621817850115,20.25454541076722,mitochondrial DNA polymerase I protein B
2074,Tb927.11.4700,Tb927.11.4700:mRNA-p1,21.407223152420475,21.519078782651768,21.261749323904223,21.327731621279618,21.347294791065636,21.280741323745872,prostaglandin f synthase
2075,Tb927.11.4710,Tb927.11.4710:mRNA-p1,16.190163621702517,15.967331727593693,16.129145896031996,15.986076644716972,16.242750791870485,16.188630495855673,"hypothetical protein, conserved"
2077,Tb927.11.4740,Tb927.11.4740:mRNA-p1,15.940158988274279,15.884975928687394,15.653818719864464,15.821659554429592,15.82806131087043,16.026224040940953,"paraflagellar rod component, putative"
2078,Tb927.11.4800,Tb927.11.4800:mRNA-p1,19.827587221828495,19.887965776553454,19.85478954990535,19.78376131799392,19.558272740383877,19.677509111116244,"clathrin coat assembly protein, putative"
2079,Tb927.11.4810,Tb927.11.4810:mRNA-p1,18.065766668971133,17.803362451879828,18.051049254372,18.24697582780127,18.082196967236026,18.264901988657968,"hypothetical protein, conserved"
2080,Tb927.11.4860,Tb927.11.4860:mRNA-p1,20.134007762680973,20.66863388633845,20.08289423055956,20.190827194368932,20.39551726957289,20.19115366919579,"Ring finger domain containing protein, putative"
2081,Tb927.11.4880,Tb927.11.4880:mRNA-p1,17.378408509354973,17.547113756967537,17.48165927559445,17.513002494892252,17.351667576195954,17.58635626259329,"Calmodulin-binding, putative"
2082,Tb927.11.4890,Tb927.11.4890:mRNA-p1,15.93595328281216,16.236062672509917,15.846555028977962,15.99615217892532,16.117014610804343,15.922544570946425,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
2083,Tb927.11.4900,Tb927.11.4900:mRNA-p1,20.198834080200758,20.337876790193064,20.279555465855537,20.42786779796498,20.383380904132395,20.372902778553602,WD40/YVTN repeat-like-containing protein
2084,Tb927.11.4910,Tb927.11.4910:mRNA-p1,20.241205641127046,19.528484157695694,20.406000459062472,20.34389581127127,20.099291460449212,20.419367065791768,predicted ankyrin repeat family protein
2085,Tb927.11.4920,Tb927.11.4920:mRNA-p1,19.293639750646523,19.341025766074814,19.609573748248117,19.384041709750164,19.23835123464415,19.41613029301699,"hypothetical protein, conserved"
2087,Tb927.11.4950,Tb927.11.4950:mRNA-p1,17.530339296959976,17.260827528561105,17.533805698047306,17.339402591778246,17.362913258608387,17.545882412914093,"hypothetical protein, conserved"
2088,Tb927.11.4960,Tb927.11.4960:mRNA-p1,17.04473946087822,16.724118695904796,17.016991185949998,17.139298405952722,17.082314906864372,17.182580302915913,"transcription elongation factor s-II, putative"
2089,Tb927.11.4970,Tb927.11.4970:mRNA-p1,17.494377945247482,17.328680131197963,17.257773392010705,17.487426189004548,17.33413413650615,17.411514091272778,Chromatin assembly factor 1 subunit C
2090,Tb927.11.4980,Tb927.11.4980:mRNA-p1,19.523467197982047,19.74905583874519,20.022200329247635,19.860260466154525,19.6735821122547,19.598460677299506,"ATP-dependent DEAD/H RNA helicase, putative"
2091,Tb927.11.5000,Tb927.11.5000:mRNA-p1,21.619644499424705,21.296052896485072,21.541682978713023,21.527221170137462,21.48513145358587,21.5434678986566,"Dynein intermediate chain 1, axonemal"
2092,Tb927.11.5020,Tb927.11.5020:mRNA-p1,17.413464462610516,17.63699858507559,17.266777963872272,17.407178020450363,17.51846310736814,17.232713682565464,"hypothetical protein, conserved"
2093,Tb927.11.5030,Tb927.11.5030:mRNA-p1,17.582238592062033,17.335586488905555,17.541273187557337,17.609141756773692,17.538878877563846,17.632386445953376,"hypothetical protein, conserved"
2094,Tb927.11.5040,Tb927.11.5040:mRNA-p1,18.324359393196783,18.54608714061788,18.255304670409704,18.34119561288647,18.245868480575247,18.337042826798772,"leucine-rich repeat protein (LRRP), putative"
2095,Tb927.11.5050,Tb927.11.5050:mRNA-p1,17.36059126640685,17.64420363543994,17.261378323313306,17.287932993582423,17.143081101143856,17.273648358992766,"fumarate hydratase, class I"
2096,Tb927.11.5070,Tb927.11.5070:mRNA-p1,14.744671470326448,14.931459731911763,14.59452257196349,14.664337577698447,14.79999082947772,14.698941368328624,"GPI ethanolamine phosphate transferase 3, putative"
2097,Tb927.11.510,Tb927.11.510:mRNA-p1,20.12865894858525,19.918095916722134,20.068003447282717,20.377241382453125,20.00301222499259,20.322120289895345,"RNA-binding protein, UBP2"
2098,Tb927.11.5100,Tb927.11.5100:mRNA-p1,12.010824978585214,14.469411042213407,12.915184524108096,12.790728311853037,14.734021241203715,13.341380235818743,"hypothetical protein, conserved"
2099,Tb927.11.5110,Tb927.11.5110:mRNA-p1,17.637009644366774,17.34793679171087,17.563891233899344,17.697197830332417,17.61861828059482,17.622668297035027,"hypothetical protein, conserved"
2100,Tb927.11.5120,Tb927.11.5120:mRNA-p1,15.95606795357862,15.755243245816287,15.667640425677071,15.64466001908684,15.744273172567157,15.812933656410781,"TPR repeat/SET domain containing protein, putative"
2102,Tb927.11.5140,Tb927.11.5140:mRNA-p1,17.352356536562937,17.174179610983032,17.680214421130408,17.38871340992617,17.137864204453013,17.483275662178787,"ubiquitin carboxyl-terminal hydrolase, putative"
2103,Tb927.11.5150,Tb927.11.5150:mRNA-p1,16.68192156200831,16.561044796979875,16.73255448494599,16.42746477437631,16.711183298202076,16.749429698427942,"hypothetical protein, conserved"
2104,Tb927.11.5170,Tb927.11.5170:mRNA-p1,16.948730546879357,17.126775356258808,17.26728819609906,16.846272667768137,16.493760551770162,17.386474707846393,"ubiquitin activating enzyme, putative"
2105,Tb927.11.5180,Tb927.11.5180:mRNA-p1,19.865280371847494,19.99519834587006,19.789608663989803,20.025774906506747,19.8220578709789,19.85396567859088,"hypothetical protein, conserved"
2106,Tb927.11.5190,Tb927.11.5190:mRNA-p1,17.562976728809584,17.142224874913996,17.63633963010799,17.740878254867173,17.718736146262543,17.642981537379463,"leucine-rich repeat protein (LRRP), putative"
2108,Tb927.11.5220,Tb927.11.5220:mRNA-p1,18.287982577789332,18.179474518112297,18.21225353597891,18.05167976392465,18.176718120278213,18.08219225594868,"chaperone protein DnaJ, putative"
2109,Tb927.11.5230,Tb927.11.5230:mRNA-p1,17.823054931309365,18.119588670932803,17.89034499968582,18.069654627515163,17.903638524701346,17.892796352345062,"hypothetical protein, conserved"
2110,Tb927.11.5250,Tb927.11.5250:mRNA-p1,17.469921480010548,17.607871074015303,17.29893432271374,17.323064108864006,17.32549541652252,17.37108506317738,"hypothetical protein, conserved"
2111,Tb927.11.5270,Tb927.11.5270:mRNA-p1,14.909431864855568,15.226406312635417,14.936985804625424,14.840854933757774,14.888099039495797,14.948146274750535,"ubiquitin carboxyl-terminal hydrolase, putative"
2112,Tb927.11.5290,Tb927.11.5290:mRNA-p1,19.287456081171552,19.30735147490718,19.2002032733987,19.23487486675588,19.135266046401853,19.12023423804232,mitochondrial carrier protein
2113,Tb927.11.530,Tb927.11.530:mRNA-p1,19.2017320823522,19.092742464992334,19.223373077006627,19.2437225526358,19.2369937097784,19.14521571380491,"RNA-binding protein, putative"
2114,Tb927.11.5300,Tb927.11.5300:mRNA-p1,20.28107921320201,20.47566763547399,20.161518658417517,20.114340308212643,20.20605806148192,20.129306917421673,"Kinesin-13 3, putative"
2115,Tb927.11.5350,Tb927.11.5350:mRNA-p1,15.137272610745157,15.257268992165185,14.790750680043383,15.218606246945047,15.341715211811772,15.072915031403443,myo-inositol/proton symporter (MIT)
2117,Tb927.11.5370,Tb927.11.5370:mRNA-p1,18.06349514793262,18.08138672457102,17.954841666841798,18.130546054839385,18.053498713702233,18.10424105029122,"hypothetical protein, conserved"
2118,Tb927.11.5390,Tb927.11.5390:mRNA-p1,15.23572137527079,15.539066018860627,15.144383316651828,14.746663156336641,15.16761782570447,15.139065718518372,"mitochondrial import inner membrane translocase subunit, putative"
2119,Tb927.11.540,Tb927.11.540.1-p1;Tb927.11.540.2-p1,19.462977729319356,19.580861886328428,19.392350836163992,19.420618962494746,19.438321048842862,19.354425481431683,"ABC transporter, mitochondrial, putative"
2120,Tb927.11.5400,Tb927.11.5400:mRNA-p1,19.233628160450372,19.24581148095258,19.30167062009015,19.46599739949229,19.454039435446294,19.385823176752595,signal recognition particle 54 kDa
2121,Tb927.11.5420,Tb927.11.5420:mRNA-p1,16.508076679295108,16.26550245171349,16.54271839970318,16.63318704251386,16.55719150555918,16.680850745576176,"hypothetical protein, conserved"
2122,Tb927.11.5430,Tb927.11.5430:mRNA-p1,17.02909745360308,17.28389744167799,17.09158808244223,17.177591379710588,16.992221187090188,17.138597418905505,"DNA repair and recombination protein RAD54, putative"
2123,Tb927.11.5440,Tb927.11.5440:mRNA-p1,21.151792175703275,21.143566786719052,22.386385108517466,22.305710399947447,21.046167306475983,21.983270243097625,"NADP-dependent malic enzyme, cytosolic"
2124,Tb927.11.5450,Tb927.11.5450:mRNA-p1,20.762731783480536,20.512270759058218,20.805380586759142,20.67812405790885,20.433310871520845,20.681152284652637,malic enzyme
2126,Tb927.11.5480,Tb927.11.5480:mRNA-p1,14.633793904304335,13.937151981475303,14.313583626310445,13.71495261563632,14.450704202692052,14.789276023440614,"phosphotransferase, putative"
2127,Tb927.11.5490,Tb927.11.5490:mRNA-p1,16.12490570436533,15.882611800650247,16.70228991124512,15.529238702772322,16.018935850079384,15.67895274627402,"Polyphosphoinositide phosphatase, putative"
2128,Tb927.11.550,Tb927.11.550:mRNA-p1,20.778764858584456,20.943891141326862,21.010829246004953,20.605606225958702,20.585659320768816,20.746127400792282,"Suppressor of clathrin deficiency 6, putative"
2130,Tb927.11.5510,Tb927.11.5510:mRNA-p1,19.20902388427002,19.222549359253588,19.222471973403604,19.245971016211726,19.128212120946767,19.261561109696185,"dynein light chain p28, axonemal, putative"
2131,Tb927.11.5520,Tb927.11.5520:mRNA-p1,23.806079623152574,23.78606528142717,23.960358352126466,23.76567853692645,23.743569929134996,23.70481329502221,triosephosphate isomerase
2132,Tb927.11.5550,Tb927.11.5550:mRNA-p1,15.871159724755735,16.045357734174775,15.901592803675303,15.605391686343058,15.884588277819574,15.6560017656923,DNA polymerase theta
2133,Tb927.11.5560,Tb927.11.5560:mRNA-p1,14.761914059114266,14.78172189479126,15.275419081828652,14.869836103895187,14.475817526099267,14.755411661011095,"hypothetical protein, conserved"
2134,Tb927.11.5570,Tb927.11.5570:mRNA-p1,15.748717603597667,15.748463542483499,15.52628371187003,15.428592496817393,15.654467009612299,15.85810282486546,DNA replication licensing factor MCM5
2136,Tb927.11.5590,Tb927.11.5590:mRNA-p1,17.16437895959528,17.413841208058596,17.088685221063393,17.123113217807244,17.282547341590973,17.142600860689164,Anaphase-promoting complex-associated protein AP1
2137,Tb927.11.560,Tb927.11.560:mRNA-p1,17.384652418832562,17.60085163995772,17.222836903442364,17.43440781851331,17.541490032153167,17.3970405489998,"hypothetical protein, conserved"
2138,Tb927.11.5600,Tb927.11.5600:mRNA-p1,18.156966135401003,17.31576940898731,18.184277594156796,17.00526268979396,17.316101957194384,18.25444809633462,Archaic Translocase of outer membrane 14 kDa subunit
2139,Tb927.11.5640,Tb927.11.5640:mRNA-p1,15.444606854219241,15.611032003846264,15.478226623875546,15.630126007716592,15.487989400927313,15.62012348753123,"hypothetical protein, conserved"
2140,Tb927.11.5650,Tb927.11.5650:mRNA-p1,17.418586249649813,20.062897936849133,19.95395520385131,17.64867509411974,18.992485891784227,19.38113931977403,"replication factor C, subunit 1, putative"
2141,Tb927.11.5680,Tb927.11.5680:mRNA-p1,18.822617604914612,19.280747977548828,18.926871541422177,18.407888814662183,18.73792717260786,18.833191320440932,"dynein light chain 1, axonemal"
2142,Tb927.11.5690,Tb927.11.5690:mRNA-p1,16.94062419885994,17.078994782133698,16.035187561516896,17.386506546502847,16.684408343025936,17.007359938249767,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily-related, putative"
2143,Tb927.11.5700,Tb927.11.5700:mRNA-p1,18.119277416731194,16.722899751628823,18.070539125192834,16.232126940989378,17.080516986875747,18.188350541485125,"hypothetical protein, conserved"
2144,Tb927.11.5710,Tb927.11.5710:mRNA-p1,16.29785468951164,16.298286919468467,16.155815258919276,16.312764574444515,16.27333234639451,16.268933572914058,"chaperone protein DnaJ, putative"
2145,Tb927.11.5730,Tb927.11.5730:mRNA-p1,15.73687867151596,15.775527598000648,15.498265746233358,15.329596814927994,15.378629836638755,15.39468261938033,"pre-mRNA-splicing factor ATP-dependent RNA helicase, putative"
2146,Tb927.11.5740,Tb927.11.5740:mRNA-p1,14.423826717554705,14.472706083046019,14.091189359849922,14.504382221474003,14.16211192263934,14.407033277366498,formin-like protein
2147,Tb927.11.5750,Tb927.11.5750:mRNA-p1,15.085827715606975,15.129519331234725,14.842718535636724,14.516951674556683,15.016351450692396,14.959043439681878,SUMO-interacting motif-containing protein
2149,Tb927.11.5770,Tb927.11.5770:mRNA-p1,15.310107659010493,14.883670055616388,15.225287471454937,14.957788070517214,14.991288195651803,14.697040726824065,"hypothetical protein, conserved"
2150,Tb927.11.5780,Tb927.11.5780:mRNA-p1,15.012561628803692,13.982825720739127,15.199349439939454,14.632013170424834,13.636903139869741,14.955711713270642,"DNA-directed RNA polymerase, mitochondrial"
2151,Tb927.11.5790,Tb927.11.5790:mRNA-p1,15.384357307994863,14.690494128914604,14.345222221244684,15.500091666411498,14.610332125972127,14.605506420401216,"hypothetical protein, conserved"
2152,Tb927.11.580,Tb927.11.580:mRNA-p1,15.236539360410136,15.753481604453816,15.152560587866718,15.103840848634226,15.209871269419647,15.229665532133062,"lipid-like atypical dual specificity phosphatase, putative"
2153,Tb927.11.5800,Tb927.11.5800:mRNA-p1,16.11992343963188,16.151404796545034,15.969358413699384,15.755916483137508,15.795730838106735,15.890055768963355,"hypothetical protein, conserved"
2154,Tb927.11.5820,Tb927.11.5820:mRNA-p1,19.847266521585038,19.622043438551586,19.85167089514796,19.981559530244766,19.660753250607264,19.849046822474886,"Inhibitor of apoptosis-promoting Bax1, putative"
2155,Tb927.11.5840,Tb927.11.5840:mRNA-p1,18.261442172052224,18.297815376738537,18.310907840129815,18.461613959258177,18.41086562337148,18.418667566858126,"Protein translation factor SUI1 homolog, putative"
2156,Tb927.11.5850,Tb927.11.5850:mRNA-p1,17.15266517789467,17.352830654134998,16.973475262907122,16.986191162662834,17.32167298766603,17.146723414503015,"RNA-binding protein 38, putative"
2157,Tb927.11.5860,Tb927.11.5860:mRNA-p1,13.666420365897617,14.014368561122152,13.644047586889288,13.468658966260945,13.578474161380688,13.326978835477783,"AGC/RSK family serine/threonine kinase, putative"
2158,Tb927.11.5870,Tb927.11.5870:mRNA-p1,15.708743966039853,15.629452009969665,15.606403631206678,15.744984590656927,15.949074173026927,15.74440181012833,"hypothetical protein, conserved"
2159,Tb927.11.5880,Tb927.11.5880:mRNA-p1,16.890593355926047,16.795371661652204,16.212319299307307,16.461770811605035,15.498565235823783,15.986313137285242,Mitoribosomal LSU assembly factor 23
2160,Tb927.11.5890,Tb927.11.5890:mRNA-p1,17.224544774849317,16.834517343279025,17.22394336227314,17.278725366228965,17.147340340213326,17.1949394144879,"Domain of unknown function (DUF4505), putative"
2161,Tb927.11.5910,Tb927.11.5910:mRNA-p1,17.497991890159568,17.69252047352606,17.326582958205442,17.516239976955827,17.628110524668767,17.426003125370656,"WASH complex subunit 7, N-terminal/WASH complex subunit 7/WASH complex subunit 7, C-terminal, putative"
2162,Tb927.11.5950,Tb927.11.5950:mRNA-p1;Tb927.11.5960:mRNA-p1,16.99869027373509,16.578079643656036,16.684340491960967,17.045695847086023,17.08605602540531,16.965522561115062,"hypothetical protein, conserved"
2164,Tb927.11.600,Tb927.11.600:mRNA-p1,15.979901634835235,16.120825424720206,15.8758321086723,16.217872671525846,16.101247650453267,16.17703654625029,"Mitochondrial ATP synthase subunit, putative"
2165,Tb927.11.6000,Tb927.11.6000:mRNA-p1,15.939476449794938,16.456637667819667,15.856212736813994,15.90151924464222,16.004672246077675,15.725052803800864,mitochondrial ribosomal protein L4
2166,Tb927.11.6010,Tb927.11.6010:mRNA-p1,18.338532515474242,18.16711183464757,18.410818923466945,18.350446905872275,18.170767241225327,18.40143579564955,"conserved protein, unknown function"
2169,Tb927.11.6050,Tb927.11.6050:mRNA-p1,19.507281942534163,18.635370839186347,19.507549564895637,19.381550344099026,18.901407656070244,19.343443418031384,"Flagellar-associated PapD-like, putative"
2170,Tb927.11.6060,Tb927.11.6060:mRNA-p1,15.018197121930314,15.275730802022402,14.581812699509737,14.3599507194041,14.536818482442275,14.729217957036461,"major facilitator superfamily, putative"
2171,Tb927.11.6070,Tb927.11.6070:mRNA-p1,18.288596604565846,18.549149873550725,18.547714857894285,18.36875768312976,18.368262124502,18.202666105543347,"hypothetical protein, conserved"
2172,Tb927.11.610,Tb927.11.610:mRNA-p1,18.679846662896587,18.397523449599742,18.147923319289923,18.35158859355453,18.50346619544623,18.728361597244167,"hypothetical protein, conserved"
2173,Tb927.11.6100,Tb927.11.6100:mRNA-p1,16.074990070988378,15.977288134965656,16.06876040448963,15.985712366850844,15.942400494513938,15.935999847573036,"hypothetical protein, conserved"
2174,Tb927.11.6130,Tb927.11.6130:mRNA-p1,19.052853248228015,18.957988255793182,19.038947113086042,19.41062680408089,18.99513605180693,19.09909767044648,SKP1-like protein
2175,Tb927.11.6140,Tb927.11.6140:mRNA-p1;Tb927.3.4360:mRNA-p1,21.716562126992525,21.62641389192993,21.663564835912133,22.062244474621895,21.929921243644582,21.9815052674708,"40S ribosomal protein S15A, putative"
2177,Tb927.11.6160,Tb927.11.6160:mRNA-p1,19.02716391608431,19.1097026698525,18.98333235569127,19.00763864546407,19.006924403896686,19.187034103305518,"eukaryotic release factor 3, putative"
2178,Tb927.11.6170,Tb927.11.6170:mRNA-p1,19.784110013488817,19.9586620943247,19.691091742802012,19.996377284340305,19.80276345048291,19.835317885838045,"protein transport protein SEC31, putative"
2179,Tb927.11.6180,Tb927.11.6180:mRNA-p1;Tb927.11.6200:mRNA-p1,21.823279862620574,21.879594186353405,21.75561285726311,22.03346148312699,21.941474650759478,21.989191521336572,"60S ribosomal protein L28, putative"
2180,Tb927.11.6190,Tb927.11.6190:mRNA-p1,15.201651777164122,15.032656684922378,14.893725447944245,14.158581799972541,14.750217924024032,15.19452948600763,"hypothetical protein, conserved"
2181,Tb927.11.620,Tb927.11.620:mRNA-p1,16.725211255919337,16.873011563749767,16.639668821567977,16.752381871667048,16.70586426477742,16.697692896797683,Regulatory-associated protein of TOR1
2183,Tb927.11.6230,Tb927.11.6230:mRNA-p1,21.482591956307836,21.969763813433563,21.394191176686974,21.431898738057402,21.553570237778732,21.520236198513143,"protein transport protein SEC61 subunit alpha, putative"
2184,Tb927.11.6250,Tb927.11.6250:mRNA-p1,19.04821212251787,19.03342434588976,19.072623469851052,19.075360160002006,18.970174015395518,19.04960180788187,"Mitochondrial ATP synthase subunit, putative"
2186,Tb927.11.6270,Tb927.11.6270:mRNA-p1,17.597495202478385,17.68840997357701,17.568222768437806,17.32097127895947,17.298478793658585,17.47465200078123,"inositol-1,4,5-trisphosphate (IP3) 5-phosphatase, putative"
2187,Tb927.11.6280,Tb927.11.6280:mRNA-p1,19.133153817124498,19.520978888310832,18.70256650119829,18.64004365334223,19.517093851778252,18.885252492376956,pyruvate phosphate dikinase
2188,Tb927.11.630,Tb927.11.630:mRNA-p1,18.857117549940355,19.233340857371108,18.769184494177374,18.94259423597086,19.10028328330739,18.91758268611636,RNA polymerase I second largest subunit
2189,Tb927.11.6300,Tb927.11.6300:mRNA-p1,22.047524515595896,22.36390547971081,22.06866053840612,22.345615995071213,22.437196843689833,22.211452259310292,"40S ribosomal protein S5, putative"
2190,Tb927.11.6310,Tb927.11.6310:mRNA-p1,13.701834378745835,14.26418012914913,13.924684944875127,14.304595585168363,14.429561005320735,13.974238118658716,"hypothetical protein, conserved"
2191,Tb927.11.6320,Tb927.11.6320:mRNA-p1,16.489547880502695,16.47727839122927,16.32238976003366,16.67752825152443,16.397963899928573,16.431761171675944,MRB1-associated protein
2192,Tb927.11.6330,Tb927.11.6330:mRNA-p1,19.74534216873933,19.36556701069623,19.758190880037258,19.68372005254231,19.559605933986116,19.631507252364017,6-phosphogluconolactonase
2193,Tb927.11.6340,Tb927.11.6340:mRNA-p1,16.27628048162799,16.110624127409697,16.14456567308691,16.17581784063281,16.20512116000518,16.25467587389227,"PUB domain containing protein, putative"
2194,Tb927.11.6350,Tb927.11.6350:mRNA-p1,17.404672019225227,17.256409840486935,17.46723450178615,17.347589471043346,17.264862912691996,17.351309693631443,"AAA ATPase, putative"
2195,Tb927.11.6360,Tb927.11.6360:mRNA-p1,16.934079647660635,16.60011027185286,16.75373876137273,17.147359750764522,17.3607872188503,17.211943086656042,"60S ribosomal protein L24, putative"
2196,Tb927.11.6370,Tb927.11.6370:mRNA-p1,19.538661048140543,19.715530968844902,19.407705120493805,19.432994593223448,19.448296312371586,19.352026447968264,"leucine-rich repeat protein (LRRP), putative"
2197,Tb927.11.6390,Tb927.11.6390:mRNA-p1,20.514477134521016,20.50996897827975,20.31788276251744,20.35175747097164,20.31024054476881,20.416144986324852,"START domain containing protein, putative"
2198,Tb927.11.6400,Tb927.11.6400:mRNA-p1,13.447847513714366,13.94375864213205,13.233105296380273,13.5141969461255,13.546796277445505,13.454120536306464,"kinesin, putative"
2199,Tb927.11.6410,Tb927.11.6410:mRNA-p1,17.231111144247002,17.549450619005878,17.063273115681056,17.295313105382167,17.351712591671355,17.208269490638422,regulator of nonsense transcripts 2
2200,Tb927.11.6420,Tb927.11.6420:mRNA-p1,17.974067929607013,17.40829876887788,17.938420043843273,18.120578032210666,17.910719302082367,18.046542364816464,"hypothetical protein, conserved"
2201,Tb927.11.6430,Tb927.11.6430:mRNA-p1,18.981236623612677,15.96162155503213,18.981075273880148,19.014864666739747,18.815467243810286,18.984309972208656,"hypothetical protein, conserved"
2202,Tb927.11.6440,Tb927.11.6440:mRNA-p1,19.804546809925128,19.895104931300317,20.187352828389983,20.132737086302352,19.890555043015738,20.09874984282106,"hypothetical protein, conserved"
2203,Tb927.11.6460,Tb927.11.6460:mRNA-p1,22.21620321824105,22.72711267581436,22.415150014540544,21.92758954437423,22.300029632149567,22.467551696160115,"hypothetical protein, conserved"
2204,Tb927.11.6470,Tb927.11.6470:mRNA-p1,16.868087036453566,17.054678833765937,16.976929145446714,16.989971831839437,16.886579167564047,16.95637925933904,MICOS complex subunit MIC16
2205,Tb927.11.6500,Tb927.11.6500:mRNA-p1;Tb927.11.6510:mRNA-p1,18.129732342547243,18.14663423977276,18.986771166259125,18.29223104694284,18.4079459793526,18.895156254823696,"40S ribosomal protein S21, putative"
2206,Tb927.11.6530,Tb927.11.6530:mRNA-p1,17.838077473517266,17.941277445031414,18.133953534062133,17.763091273280146,17.53088945790943,17.73297331122989,"hypothetical protein, conserved"
2207,Tb927.11.6540,Tb927.11.6540:mRNA-p1,15.829434156380412,15.967598311902833,16.150518945550633,15.725603305888626,15.56098860830095,15.446625468831556,"hypothetical protein, conserved"
2209,Tb927.11.6570,Tb927.11.6570:mRNA-p1,15.435363402314975,15.548095417809062,15.31369073171862,15.569937288726114,15.62138622403432,15.519911908604065,"Nodulin-like, putative"
2210,Tb927.11.6590,Tb927.11.6590:mRNA-p1,21.752183083285022,21.83513598773189,21.64704268492029,21.5944812264529,21.549392214184408,21.57477413007003,"metallo-peptidase, Clan MF, Family M17"
2211,Tb927.11.6600,Tb927.11.6600:mRNA-p1,15.374752693270425,15.50907329169752,15.583256226803776,15.536805205251538,15.451773925822769,15.433592444794302,"conserved protein, unknown function"
2212,Tb927.11.6610,Tb927.11.6610:mRNA-p1,19.207589171282862,19.47521490092309,19.146814292485573,19.351165302311383,19.433902099203994,19.305744350070647,"hypothetical protein, conserved"
2213,Tb927.11.6620,Tb927.11.6620:mRNA-p1,14.75205360596248,15.27897216418961,14.673021209602371,14.863180435285065,14.73424829061942,14.95827462915576,Nucleolar protein 47
2214,Tb927.11.6630,Tb927.11.6630:mRNA-p1,16.501943454405634,16.532134967913013,16.364541067662554,16.569632324986248,16.468293409957397,16.49575855330465,"3-methylcrotonoyl-CoA carboxylase beta subunit, putative"
